PROVINCIA,MUNICIPIO,FABRICANTE,MARCA,MODELO,TIPO,VARIANTE,VERSION,PROVINCIA_MATR,FECHA_MATR,FEC_PRIM_MATR,CLASE_MATR,PROCEDENCIA,NUEVO_USADO,TIPO_TITULAR,NUM_TITULARES,SUBTIPO_DGT,TIPO_DGT,CAT_EURO,CLAS_CONSTRUCCION,CLAS_UTILIZACION,SERVICIO,RENTING,TARA,PESO_MAX,MOM,MMTA,CILINDRADA,POTENCIA,KW,PROPULSION,CATELECT,CONSUMO,AUTONOMIA,ALIMENTACION,TIPO_DISTINTIVO,EMISIONES_EURO,EMISIONES_CO2,CARROCERIA,DISTANCIA_EJES,EJE_ANTERIOR,EJE_POSTERIOR,PLAZAS,PLAZAS_MAX,PLAZAS_PIE,EMISIONES_CO2_COMPLETA,EMISIONES_CO2_CON_MISSING_PCT,EMISIONES_CO2_IMPUTADA
03,03066,,HONDA,CB TWO FIFTY,,,,,02/06/2000,02/06/2000,0,0,N,PERSONA FISICA,1,50,MOTOCICLETAS,L3e,04,00,B00,N,146,320,0,0,234,"2,78","0,00",0,,0,,,SIN DISTINTIVO,EURO I,,,0,0,0,2,2,0,,,2.598
03,,,HONDA,SES125,,,,01,30/06/2005,30/06/2005,0,3,N,PERSONA FISICA,1,50,MOTOCICLETAS,L3e,04,00,B00,,131,311,0,0,125,"1,45","0,00",0,,0,,,DISTINTIVO B,EURO II,,,0,0,0,2,2,0,,,-0.144
03,03066,"SEAT,S.A.",SEAT,ARONA,KJ,XCHZL,¡,01,24/07/2018,24/07/2018,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1105,1650,1165,1650,999,"7,82","70,00",0,,0,000000,M,DISTINTIVO C,EURO 6W,"111,000",AB,2552,1509,1492,5,5,0,111.0,111.0,111.0
03,03089,,SEAT,CORDOBA 1.4,,,,01,31/08/2001,31/08/2001,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1018,1478,0,0,1390,"10,70","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,19.548
03,03066,,VOLKSWAGEN,CADDY 1.9,,,,14,03/06/2005,03/06/2005,0,3,N,PERSONA FISICA,1,0G,CAMIONES,N1,31,00,B00,N,1426,2000,0,0,1896,"12,89","0,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,5,5,0,,,6.558
03,03005,,BMW,118D,187,¡,¡,48,14/09/2007,14/09/2007,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1310,1820,1385,1820,1995,"13,03","0,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,48.275
03,,,SEAT,ALTEA 1.9,5P,AFBKCX01,SGFM5,01,28/04/2006,28/04/2006,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1405,2005,1480,2005,1896,"12,89","77,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,21.742
03,,,YAMAHA,SR 125,,,,,11/08/1988,11/08/1988,0,0,N,PERSONA FISICA,1,50,MOTOCICLETAS,,,,B00,,121,320,,,124,"1,44",,0,,,,,SIN DISTINTIVO,,,,,,,2,2,,,,67.236
03,03047,AUTOMOBILES CITROEN PARIS - FRANCIA,CITROEN,¡,2,¡,¡,01,14/06/2022,14/06/2022,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1205,1835,1280,1835,1199,"8,73","96,00",0,,0,000000,M,DISTINTIVO C,EURO 6AP,"142,000",AF,2604,1513,1491,5,5,0,142.0,142.0,142.0
03,03047,"NISSAN INTERNATIONAL, S.A.",NISSAN,NISSAN JUKE,F16,A,¡,01,25/06/2021,25/06/2021,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1215,1725,1286,1725,999,"7,82","84,00",0,,0,000000,M,DISTINTIVO C,EURO 6AP,"137,000",AF,2636,1560,1552,5,5,0,137.0,137.0,137.0
03,03066,,CITROEN,¡,¡,¡,¡,01,02/03/2007,02/03/2007,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,875,1180,950,1180,998,"7,82","50,00",0,,0,,,DISTINTIVO C,EURO 4,,,0,0,0,4,4,0,,,10.721
03,03066,¡,¡,¡,¡,¡,¡,01,16/06/2021,16/06/2021,0,1,N,PERSONA FISICA,1,50,MOTOCICLETAS,*05,04,00,B00,N,0,286,136,286,125,"1,44","6,80",0,,0,000000,M,DISTINTIVO C,EURO 5,"48,000",,1360,0,0,2,2,0,48.0,48.0,48.0
03,03066,,SEAT,TOLEDO 1 9 TDI,,,,05,31/03/2004,31/03/2004,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1286,1820,0,0,1896,"12,89","0,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,5,5,0,,,15.293
03,03066,,FORD,FIESTA,JA8-4PUERT PORTON,F6JD1J,,14,29/06/2010,29/06/2010,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1030,1540,1105,1540,1399,"10,74","50,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,108.551
03,03089,,FORD,FOCUS,DA3-4PUERT PORTON,¡,¡,01,10/07/2008,10/07/2008,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1316,1950,1391,1950,1753,"12,30","85,00",1,,0,000000,M,DISTINTIVO B,EURO 4,"0,000",,0,0,0,5,5,0,0.0,0.0,0.0
03,03066,,BMW,¡,390L,¡,¡,03,28/09/2006,28/09/2006,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1430,1950,1505,1950,1995,"13,30","0,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,66.804
03,03047,,VOLKSWAGEN,¡,,¡,¡,01,08/02/2002,08/02/2002,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,,,B00,,1334,1920,0,0,1896,"12,89","0,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,5,5,0,,,10.413
03,03047,,PEUGEOT,¡,,¡,¡,01,28/02/2003,28/02/2003,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1070,1585,0,0,1997,"13,31","0,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,5,5,0,,,16.028
03,,,RENAULT,CLIO,,,,01,27/03/2003,27/03/2003,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,980,1535,0,0,1461,"11,02","0,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,5,5,0,,,7.664
03,03066,,SEAT,LEON,1P,AFBXEX01,SGFM5A40090GG,01,11/07/2007,11/07/2007,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1290,1868,1365,1868,1896,"12,89","77,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,19.505
03,03047,,OSSA,¡,,¡,¡,,15/12/1969,15/12/1969,0,0,N,PERSONA FISICA,1,50,MOTOCICLETAS,,04,00,B00,N,94,0,0,0,230,"2,00","0,00",0,,0,,,SIN DISTINTIVO,,,,0,0,0,2,2,0,,,-12.248
03,,¡,¡,¡,¡,¡,¡,02,30/08/2023,18/08/2023,0,0,U,PERSONA JURIDICA,1,05,CAMIONES,N2,21,27,B00,N,0,8000,4140,8000,4485,"21,62","137,00",1,,0,000000,M,DISTINTIVO C,EURO VIE,"0,000",BA12,3105,0,0,2,2,0,0.0,0.0,0.0
03,03047,ADAM OPEL AG,OPEL,¡,0G-A,¡,¡,28,09/04/2015,09/04/2015,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1658,2300,1733,2300,1956,"13,14","103,00",1,,0,000000,M,DISTINTIVO B,EURO 5J,"104,000",AC,2737,1587,1590,5,5,0,104.0,,126.405
03,,ND,ROVER,¡,¡,¡,¡,01,26/04/2021,12/11/1968,8,3,U,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B22,N,1550,1990,1625,1990,3531,"24,72","120,00",0,,0,000000,M,SIN DISTINTIVO,,"0,000",AA,2806,1455,1450,5,5,0,0.0,,34.533
03,03047,YAMAHA INDONESIA MOTOR MANUFACTURING,YAMAHA,GPD125-A (NMAX),SEC7,A,1,48,31/07/2020,31/07/2020,0,3,N,PERSONA FISICA,1,50,MOTOCICLETAS,*05,04,00,B00,N,127,295,127,295,125,"1,45","9,00",0,,0,000000,M,DISTINTIVO C,EURO 4,"52,000",,1350,0,0,2,2,0,52.0,52.0,52.0
03,03005,,¡,¡,¡,¡,¡,28,29/05/2001,29/05/2001,5,1,N,PERSONA FISICA,1,70,OTROS vehiculos,,,,B09,N,2480,3356,,,2197,"12,75",,1,,,,,SIN DISTINTIVO,,,,,,,1,1,,,,57.622
03,,,FORD,TRANSIT CONNECT,TRANSIT CONNECT HCP,210SK0MBI1999,,01,03/03/2006,03/03/2006,0,3,N,PERSONA FISICA,1,0G,CAMIONES,N1,31,00,B00,N,1420,1999,1495,1999,1753,"12,30","66,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,28.163
03,03066,MERCEDES BENZ DAIMLER AG,MERCEDES-BENZ,GLA 200 D,245 G,27S1P2,¡,01,27/09/2018,27/09/2018,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1465,2035,1540,2035,2143,"13,88","100,00",1,,0,000000,M,DISTINTIVO C,EURO 6AD,"147,000",AC,2699,1571,1551,5,5,0,147.0,147.0,147.0
03,03066,MERCEDES BENZ DAIMLER AG,MERCEDES-BENZ,¡,245 G,¡,¡,01,20/12/2018,20/12/2018,0,3,N,PERSONA JURIDICA,1,40,TURISMOS,M1,10,00,B00,N,1360,1940,1435,1940,1595,"11,62","90,00",0,,0,000000,M,DISTINTIVO C,EURO 6AG,"146,000",AC,2699,1571,1551,5,5,0,146.0,146.0,146.0
03,03005,VOLKSWAGEN AG,VOLKSWAGEN,TOURAN,1T,¡,¡,31,11/10/2023,14/06/2010,0,3,U,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1528,2260,1603,2260,1896,"12,90","77,00",1,,0,000000,M,DISTINTIVO B,EURO 4,"140,000",AF,2675,1535,1511,7,7,0,140.0,140.0,140.0
03,03047,,SEAT,¡,,¡,¡,,30/12/1999,30/12/1999,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,,,B00,,1156,1616,0,0,1896,"12,89","0,00",1,,0,,,SIN DISTINTIVO,EURO 2,,,0,0,0,5,5,0,,,34.193
03,03089,DAIMLER AG,MERCEDES-BENZ,¡,245 G,¡,¡,01,17/11/2015,17/11/2015,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1350,1960,1425,1960,1461,"11,03","80,00",1,,0,000000,M,DISTINTIVO C,EURO 6W,"101,000",AC,2699,1559,1552,5,5,0,101.0,,104.622
03,03089,AUTOMOBILES CITROEN PARIS - FRANCIA,CITROEN,¡,S,¡,¡,28,14/12/2020,14/12/2020,0,3,N,PERSONA JURIDICA,1,40,TURISMOS,M1,10,00,B00,N,1090,1645,1165,1645,1499,"11,19","75,00",1,,0,000000,M,DISTINTIVO C,EURO 6AM,"86,000",AB,2539,1483,1480,5,5,0,86.0,86.0,86.0
03,03066,AUDI A.G.,AUDI,A1 SPORTBACK,8X,¡,¡,01,17/04/2015,17/04/2015,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1060,1580,1135,1580,999,"7,82","70,00",0,,0,000000,M,DISTINTIVO C,EURO 6W,"97,000",AB,2457,1477,1471,5,5,0,97.0,97.0,97.0
03,03066,HYUNDAI MOTOR COMPANY,HYUNDAI,KONA,SX2,F5P12,M61AY1,01,29/04/2024,29/04/2024,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1237,1860,1370,1860,998,"7,82","88,30",0,,0,000000,M,DISTINTIVO C,EURO 6AP,"135,000",AF,2660,1602,1611,5,5,0,135.0,,134.229
03,03066,"SEAT,S.A.",SEAT,ARONA,KJ,XDLAA,¡,01,27/04/2022,27/04/2022,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1135,1700,1244,1700,999,"7,82","81,00",0,,0,000000,M,DISTINTIVO C,EURO 6AP,"138,000",AB,2552,1505,1485,5,5,0,138.0,138.0,138.0
03,03066,MBK INDUSTRIE,YAMAHA,X-MAX 125,SEE6,A,1,01,10/11/2017,10/11/2017,0,3,N,PERSONA FISICA,1,50,MOTOCICLETAS,*05,04,00,B00,N,177,360,175,360,124,"1,45","10,50",0,,0,000000,M,DISTINTIVO C,EURO IV,"63,000",,1525,0,0,2,2,0,63.0,63.0,63.0
03,03066,,CITROEN,C2 1.4,J*8HZ*,JM8HZC,,01,09/07/2009,09/07/2009,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1003,1391,1078,1391,1398,"10,74","50,00",1,,0,000000,M,DISTINTIVO B,EURO 4,"0,000",,0,0,0,4,4,0,0.0,0.0,0.0
03,03066,,HYUNDAI,MATRIX,,,,01,30/07/2003,30/07/2003,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1248,1800,0,0,1599,"11,64","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,24.285
03,,,RENAULT,¡,,¡,¡,,13/09/1990,13/09/1990,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,710,1050,815,0,1108,"9,34","68,38",0,,0,000000,M,SIN DISTINTIVO,,"0,000",,0,0,0,4,4,0,0.0,0.0,0.0
03,,SUZUKI MOTOR CORPORATION LTD,SUZUKI,¡,¡,¡,¡,31,14/01/2019,24/11/2003,0,3,U,PERSONA FISICA,1,50,MOTOCICLETAS,L3E,04,00,B00,N,156,350,154,350,124,"1,90","9,80",0,,0,000000,M,SIN DISTINTIVO,,"0,000",,1520,0,0,2,2,0,0.0,0.0,0.0
03,03066,"SEAT,S.A.",SEAT,LEON,5F,BCYVBX0V,FM6SFM6AJ0157MMVLO561,01,31/07/2018,31/07/2018,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1138,1740,1213,1740,1197,"9,78","81,00",0,,0,000000,M,DISTINTIVO C,EURO 6W,"114,000",AC,2618,1555,1526,5,5,0,114.0,114.0,114.0
03,03047,,PIAGGIO,X8 125,M36,3,01,01,01/08/2006,01/08/2006,0,3,N,PERSONA FISICA,1,50,MOTOCICLETAS,L3e,04,00,B00,N,166,360,166,0,124,"1,44","11,00",0,,0,,,DISTINTIVO B,EURO II,,,0,0,0,2,2,0,,,2.282
03,03066,,SEAT,LEON,1P,AFBXEX01,SGFM5A40090GG,01,20/06/2007,20/06/2007,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1290,1868,1365,1868,1896,"12,89","77,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,19.158
03,03047,,KAWASAKI,¡,,¡,¡,,26/05/1982,26/05/1982,0,1,N,PERSONA FISICA,1,50,MOTOCICLETAS,,04,00,B00,N,185,400,0,0,398,"3,83","0,00",0,,0,,,SIN DISTINTIVO,,,,0,0,0,2,2,0,,,14.477
03,03066,,CITROEN,AKS,,,,,27/10/1969,27/10/1969,0,0,N,PERSONA FISICA,1,21,FURGONETAS,,,,B00,,635,1110,,,602,"4,91",,0,,,,,SIN DISTINTIVO,,,,,,,2,4,,,,103.877
03,03066,,CITROEN,C3 1.4,,,,01,26/08/2004,26/08/2004,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1005,1470,0,0,1360,"10,56","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,17.389
03,03089,OPEL AUTOMOBILE GMBH,OPEL,GRANDLAND X,Z,¡,¡,28,30/04/2019,30/04/2019,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1295,1900,1370,1900,1199,"8,73","96,00",0,,0,000000,M,DISTINTIVO C,EURO 6AG,"120,000",AF,2675,1595,1610,5,5,0,120.0,,122.689
03,03089,,PEUGEOT,¡,¡,¡,¡,01,29/03/2001,29/03/2001,6,0,N,PERSONA FISICA,1,90,CICLOMOTORES,L1E,03,00,B00,,8,82,0,295,49,"1,00","3,30",0,,0,,,SIN DISTINTIVO,EURO I,,,0,0,0,1,1,0,,,4.524
03,03047,"RENAULT, S.A.S.",RENAULT,KADJAR,RFE,HH2,¡,28,28/02/2020,28/02/2020,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1428,1978,1503,1978,1461,"11,02","85,00",1,,0,000000,M,DISTINTIVO C,EURO 6DG,"110,000",AC,2647,1562,1560,5,5,0,110.0,110.0,110.0
03,03066,AUTOMOBILES CITROEN PARIS - FRANCIA,CITROEN,NUEVO C4 PURETECH 130,B,A,HNSA-A1A600,01,29/09/2023,29/09/2023,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1247,1735,1322,1735,1199,"8,73","96,00",0,,0,000000,M,DISTINTIVO C,EURO 6AP,"119,000",AB,2670,1560,1560,5,5,0,119.0,119.0,119.0
03,03047,,PIAGGIO,¡,¡,¡,¡,01,02/04/2012,02/04/2012,6,3,N,PERSONA FISICA,1,90,CICLOMOTORES,L1E,03,00,B00,N,96,290,0,0,49,"1,14","3,20",0,,0,,,DISTINTIVO B,EURO II,"0,000",,0,0,0,2,2,0,0.0,0.0,0.0
03,03066,,MERCEDES-BENZ,¡,¡,¡,¡,05,15/12/2006,15/12/2006,0,1,N,PERSONA FISICA,1,20,FURGONETAS,N1,24,20,B00,N,2045,3500,2120,3500,2148,"13,90","110,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,3,3,0,,,-8.258
03,03047,FORD WERKE GMBH,FORD,¡,¡,¡,¡,01,05/04/2018,30/09/2010,0,3,U,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1300,1910,1495,1910,1798,"12,49","92,00",0,,0,000000,M,DISTINTIVO C,EURO 4,"169,000",AF,2640,1545,1541,5,5,0,169.0,169.0,169.0
03,03066,,FORD,¡,¡,¡,¡,48,26/06/2006,26/06/2006,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1259,1855,1334,1855,1596,"11,63","0,00",0,,0,,,DISTINTIVO C,EURO 4,,,0,0,0,5,5,0,,,63.079
03,03066,,SEAT,LEON,1P,AFBXEX01,SGFM5A40090GG,28,06/11/2007,06/11/2007,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1290,1860,1365,1860,1896,"12,89","77,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,9.032
03,03005,,CITROEN,¡,,¡,¡,,11/10/1999,11/10/1999,0,0,N,PERSONA FISICA,1,0G,CAMIONES,N1,31,00,B00,N,1191,1840,0,0,1868,"12,78","0,00",1,,0,,,SIN DISTINTIVO,EURO 2,,,0,0,0,5,5,0,,,34.344
03,03066,KIA MOTORS SLOVAKIA S.R.O.,KIA,SPORTAGE,SLS,F5D31,M65AZ1,01,29/11/2013,29/11/2013,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1476,1940,1551,1940,1685,"12,02","85,00",1,,0,,M,DISTINTIVO B,EURO 5J,"139,000",AF,2640,1618,1619,5,5,0,139.0,139.0,139.0
03,03066,,CITROEN,¡,,¡,¡,01,29/06/2004,29/06/2004,0,3,N,PERSONA FISICA,1,0G,CAMIONES,N1,31,00,B00,,1188,1780,0,0,1360,"10,56","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,18.582
03,03066,BAYERISCHE MOTOREN WERKE AG AKTIENGESELLSCHAFT,MINI,¡,FMX,¡,¡,24,31/01/2020,31/01/2020,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1465,2040,1540,2040,1998,"13,31","141,00",0,,0,000000,M,DISTINTIVO C,EURO 6DG,"138,000",AC,2670,1589,1591,5,5,0,138.0,138.0,138.0
03,03066,AUTOMOBILE DACIA SA,DACIA,SANDERO,SD,5SDAA,5SDAAC,01,30/01/2015,30/01/2015,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1023,1550,1098,1550,898,"7,34","66,00",0,,0,000000,M,DISTINTIVO C,EURO 5J,"124,000",AB,2589,1497,1486,5,5,0,124.0,124.0,124.0
03,03066,,PEUGEOT,PARTNER,,,,01,30/04/2004,30/04/2004,0,3,N,PERSONA JURIDICA,1,0G,CAMIONES,N1,31,00,B00,,1311,1920,0,0,1997,"13,30","0,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,5,5,0,,,22.785
03,03066,OPEL AUTOMOBILE GMBH,OPEL,COMBO LIFE,E,C,¡,05,29/03/2019,29/03/2019,0,3,N,PERSONA FISICA,1,0G,CAMIONES,M1,31,00,B00,N,1405,2095,1480,2095,1499,"11,19","75,00",1,,0,000000,M,DISTINTIVO C,EURO 6BG,"110,000",AF,2785,1563,1577,5,5,0,110.0,110.0,110.0
03,03047,PIAGGIO & C. S.P.A.,PIAGGIO,¡,¡,¡,¡,01,23/10/2018,23/10/2018,6,3,N,PERSONA FISICA,1,90,CICLOMOTORES,*02,03,00,B00,N,102,295,110,295,49,"1,14","3,00",0,,0,000000,M,DISTINTIVO C,EURO 4,"76,000",,1275,0,0,2,2,0,76.0,,49.463
03,,,VOLKSWAGEN,TOURAN,1T,BXEAF,FM6FM62S0210GGS7,28,29/06/2010,29/06/2010,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,02,B00,,1539,2210,1614,2210,1896,"12,90","77,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,7,7,0,,,131.69
03,03089,XIAMEN XIASHING MOTORC.CO.LTD,SYM,¡,¡,¡,¡,01,03/06/2015,03/06/2015,0,1,N,PERSONA FISICA,1,50,MOTOCICLETAS,L3E,04,00,B00,N,116,270,120,270,125,"1,45","7,50",0,,0,000000,M,DISTINTIVO C,EURO 3,"0,000",,1330,0,0,2,2,0,0.0,,1.101
03,03005,,OPEL,¡,¡,¡,¡,01,28/08/2009,28/08/2009,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1538,2125,1613,2125,1956,"13,13","96,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,20.104
03,03066,,PEUGEOT,307,,,,28,17/06/2002,17/06/2002,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1193,1693,0,0,1587,"11,59","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,5.335
03,03047,,RENAULT,¡,¡,¡,¡,,16/01/1996,16/01/1996,0,3,N,PERSONA FISICA,1,03,CAMIONES,N1,,,B00,,900,1475,2416,2920,1870,"12,79","136,00",1,,0,,,SIN DISTINTIVO,EURO 1,,,0,0,0,2,2,0,,,123.181
03,03066,,RENAULT,CLIO,R,¡,¡,01,05/05/2006,05/05/2006,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1175,1665,1250,1665,1461,"11,02","63,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,17.794
03,03005,,VESPA,IRIS 200,,,,,23/06/1986,23/06/1986,0,0,N,PERSONA FISICA,1,50,MOTOCICLETAS,,04,00,B00,,100,268,0,0,197,"2,62","0,00",0,,0,,,SIN DISTINTIVO,,,,0,0,0,2,2,0,,,8.087
03,03066,YAMAHA INDONESIA MOTOR MANUFACTURING,YAMAHA,GPD125-A (NMAX),SEC7,A,1,48,06/03/2019,06/03/2019,0,3,N,PERSONA FISICA,1,50,MOTOCICLETAS,*05,04,00,B00,N,127,295,127,295,125,"1,45","9,00",0,,0,000000,M,DISTINTIVO C,EURO 4,"52,000",,1350,0,0,2,2,0,52.0,,54.039
03,03066,,FORD,FOCUS,,,,01,27/01/2004,27/01/2004,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1099,1570,0,0,1596,"11,63","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,22.856
03,03089,,CITROEN,C3,F*8HZ*,FC8HZC,,01,20/07/2007,20/07/2007,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1123,1539,1198,1539,1398,"10,74","50,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,12.181
03,,,FIAT,ULYSSE,,,,48,01/04/2003,01/04/2003,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1661,2505,0,0,1997,"13,30","0,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,7,7,0,,,19.423
03,03047,AUTOMOBILES CITROEN,CITROEN,¡,¡,¡,¡,28,04/03/2015,04/03/2015,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1130,1605,1055,1605,1560,"11,47","68,00",1,,0,000000,M,DISTINTIVO B,EURO 5,"92,000",AB,2595,1480,1480,5,5,0,92.0,92.0,92.0
03,03047,FORD-WERKE GMBH,FORD,MONDEO,BA7,¡,¡,17,22/03/2017,22/03/2017,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1420,2180,1495,2180,1499,"11,19","88,20",1,,0,000000,M,DISTINTIVO C,EURO 6W,"104,000",AB,2850,1589,1585,5,5,0,104.0,104.0,104.0
03,03066,"AUTOMOBILE DACIA, S.A.",DACIA,SANDERO,DJF,BEV,M66UA43M5200,28,23/02/2023,23/02/2023,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1096,1578,1171,1578,999,"7,82","67,00",0,,0,000000,M,DISTINTIVO C,EURO 6AP,"127,000",AB,2604,1520,1520,5,5,0,127.0,127.0,127.0
03,03066,KIA MOTORS SLOVAKIA S.R.O.,KIA,CEE'D,JD,¡,¡,01,22/03/2018,22/03/2018,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1316,1940,1391,1940,1582,"11,57","100,00",1,,0,000000,M,DISTINTIVO C,EURO 6W,"115,000",AB,2650,1563,1571,5,5,0,115.0,115.0,115.0
03,03066,KIA MOTORS SLOVAKIA S.R.O.,KIA,SPORTAGE,QLE,F5D61,¡,01,14/01/2022,14/01/2022,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1534,2120,1609,2120,1598,"11,64","100,00",1,HEV,0,000000,M,ECO,EURO 6AP,"146,000",AF,2670,1609,1620,5,5,0,146.0,146.0,146.0
03,03005,BAYERISCHE MOTOREN WERKE AG,BMW,¡,¡,¡,¡,01,29/07/2022,29/07/2022,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1470,2015,1545,2015,1995,"13,29","110,00",1,,0,000000,M,DISTINTIVO C,EURO 6AP,"130,000",AA,2670,1589,1588,5,5,0,130.0,130.0,130.0
03,,BAYERISCHE MOTOREN WERKE AG,BMW,X4 XDRIVE20D,G4X,31CA,¡,01,20/11/2024,20/11/2024,0,3,N,PERSONA JURIDICA,1,25,FURGONETAS,M1G,10,33,B00,N,1840,2450,1945,2450,1995,"13,29","140,00",1,HEV,0,000000,M,ECO,EURO 6EB,"159,000",AA,2864,1620,1666,5,5,0,159.0,159.0,159.0
03,03047,,BULTACO,¡,,¡,¡,,10/01/1975,10/01/1975,0,0,N,PERSONA FISICA,1,50,MOTOCICLETAS,,,,B00,,77,237,,,74,"1,46",,0,,,,,SIN DISTINTIVO,,,,,,,2,2,,,,80.9
